shipment_id,customer_id,shipper_id,service_id,weight_kg,shipment_date,delivery_date,status,shipping_cost
4416,461,2,ECO12,91.51,2022-08-24,2022-08-30,Delivered,3109.5098
4417,202,13,EXP1,30.21,2022-05-18,,Pending,832.5876
4418,12,13,SEA7,97.99,2023-09-10,2023-09-25,Delivered,3541.3586
4419,339,5,ECO12,11.08,2022-07-22,2022-08-19,Delivered,376.49839999999995
4420,521,11,EXP9,36.72,2023-09-07,2023-09-12,Delivered,809.676
4421,475,7,PRE2,98.94,2022-07-30,2022-08-01,Delivered,852.8627999999999
4422,222,11,AIR6,10.29,2022-02-11,,Pending,87.1563
4423,89,15,ECO12,7.62,2022-01-30,2022-02-15,Delivered,258.9276
4424,36,11,SEA7,78.92,2023-02-09,2023-02-16,Delivered,2852.1688
4425,102,5,PRE2,13.93,2023-08-29,2023-09-18,Delivered,120.07659999999998
4426,450,16,OVE3,23.5,2023-12-06,2023-12-17,Delivered,1056.325
4427,309,13,FRE5,48.21,2022-07-12,2022-07-22,Delivered,878.3861999999999
4428,314,11,SEA7,99.85,2022-09-29,2022-10-22,Delivered,3608.5789999999997
4429,463,4,STA8,88.45,2023-08-28,2023-09-11,Delivered,3284.1485000000002
4430,109,18,STA8,8.55,2023-09-14,2023-10-02,Delivered,317.46150000000006
4431,363,3,EXP9,52.03,2023-07-27,,Pending,1147.2615
4432,517,7,PRE2,94.69,2022-12-07,2022-12-19,Delivered,816.2277999999999
4433,572,10,FRE5,43.64,2022-11-21,2022-11-28,Delivered,795.1207999999999
4434,480,2,EXP1,65.37,2022-12-20,2023-01-04,Delivered,1801.5972
4435,493,20,PRE10,7.36,2023-01-31,2023-02-19,Delivered,152.79360000000003
4436,293,3,OVE3,18.57,2022-03-07,2022-04-01,Delivered,834.7215000000001
4437,207,7,OVE11,78.0,2023-01-20,2023-02-08,Delivered,1060.8
4438,184,4,AIR6,83.86,2022-01-26,2022-02-12,Delivered,710.2942
4439,186,2,PRE2,29.73,2023-06-16,2023-06-20,Delivered,256.27259999999995
4440,33,4,ECO4,87.16,2022-06-26,2022-07-18,Delivered,3307.722
4441,200,15,STA8,47.17,2023-05-30,2023-06-09,Delivered,1751.4221000000002
4442,461,18,AIR6,31.98,2023-08-20,2023-09-06,Delivered,270.8706
4443,347,9,SEA7,86.73,2023-08-01,2023-08-03,Delivered,3134.4222
4444,359,18,PRE10,53.2,2022-02-19,,Pending,1104.4320000000002
4445,578,17,STA8,25.26,2023-07-15,2023-07-31,Delivered,937.9038000000002
4446,418,2,OVE11,43.05,2022-09-24,2022-10-03,Delivered,585.4799999999999
4447,362,7,ECO12,50.58,2022-11-28,2022-12-02,Delivered,1718.7083999999998
4448,363,10,PRE10,14.45,2022-10-17,2022-11-04,Delivered,299.982
4449,525,15,PRE2,14.98,2022-06-14,2022-06-29,Delivered,129.1276
4450,13,11,EXP9,51.56,2022-07-25,2022-08-20,Delivered,1136.8980000000001
4451,527,20,OVE3,32.74,2022-07-26,2022-07-31,Delivered,1471.6630000000002
4452,290,18,SEA7,84.64,2023-01-19,2023-01-30,Delivered,3058.8896
4453,491,4,ECO12,47.38,2022-02-03,2022-02-24,Delivered,1609.9723999999999
4454,360,11,OVE11,60.4,2022-08-25,2022-09-23,Delivered,821.4399999999999
4455,362,4,ECO4,60.19,2022-11-10,2022-12-07,Delivered,2284.2105
4456,221,6,SEA7,67.19,2023-06-10,2023-06-24,Delivered,2428.2466
4457,407,19,SEA7,91.34,2022-01-08,2022-02-04,Delivered,3301.0276000000003
4458,345,8,EXP9,25.81,2022-03-24,2022-03-25,Delivered,569.1105
4459,392,4,AIR6,81.4,2023-02-05,2023-02-22,Delivered,689.4580000000001
4460,320,2,OVE3,10.09,2023-02-01,2023-02-08,Delivered,453.5455
4461,491,2,SEA7,67.57,2022-04-24,2022-05-18,Delivered,2441.9797999999996
4462,595,20,ECO12,56.12,2023-11-06,2023-11-24,Delivered,1906.9575999999997
4463,583,8,ECO4,21.6,2023-05-01,2023-05-07,Delivered,819.7200000000001
4464,253,17,EXP1,36.87,2022-02-19,2022-02-28,Delivered,1016.1371999999999
4465,395,13,PRE2,56.98,2022-04-20,2022-05-10,Delivered,491.16759999999994
4466,101,1,EXP9,21.69,2022-02-09,2022-02-17,Delivered,478.26450000000006
4467,185,18,FRE5,72.44,2023-07-04,2023-07-11,Delivered,1319.8567999999998
4468,201,2,PRE2,42.65,2022-11-15,2022-11-22,Delivered,367.643
4469,151,12,PRE2,72.86,2023-01-29,2023-02-28,Delivered,628.0532
4470,270,14,SEA7,61.28,2023-04-15,2023-05-10,Delivered,2214.6592
4471,87,18,FRE5,97.32,2022-08-20,2022-09-04,Delivered,1773.1703999999997
4472,117,11,ECO4,21.66,2022-06-11,2022-06-17,Delivered,821.9970000000001
4473,350,8,OVE11,69.05,2022-02-04,2022-02-21,Delivered,939.0799999999999
4474,17,2,OVE11,8.42,2022-04-26,2022-05-24,Delivered,114.512
4475,589,13,OVE11,89.09,2022-05-25,,Pending,1211.624
4476,54,12,OVE11,77.59,2022-11-21,2022-12-17,Delivered,1055.224
4477,563,10,EXP1,35.1,2022-04-20,2022-05-02,Delivered,967.356
4478,34,6,ECO4,85.29,2023-10-25,2023-11-11,Delivered,3236.7555000000007
4479,34,7,STA8,92.52,2023-09-04,,Pending,3435.2676
4480,592,4,OVE3,49.24,2022-03-10,2022-03-19,Delivered,2213.338
4481,469,1,PRE10,81.43,2023-12-07,2023-12-11,Delivered,1690.4868000000004
4482,271,4,PRE2,25.8,2023-06-28,2023-07-08,Delivered,222.396
4483,530,3,SEA7,26.4,2023-03-06,2023-04-03,Delivered,954.096
4484,30,6,EXP1,21.19,2022-11-13,2022-12-02,Delivered,583.9964
4485,556,11,PRE10,47.45,2023-07-22,2023-07-29,Delivered,985.0620000000001
4486,351,3,PRE2,87.68,2023-08-10,,Pending,755.8016
4487,433,18,EXP9,13.01,2023-11-07,2023-12-06,Delivered,286.8705
4488,547,19,OVE3,30.17,2023-10-09,,Pending,1356.1415000000002
4489,172,1,OVE11,94.3,2022-07-31,2022-08-13,Delivered,1282.48
4490,558,15,ECO4,13.95,2022-02-18,2022-03-05,Delivered,529.4025
4491,500,5,PRE10,85.37,2022-06-15,2022-07-05,Delivered,1772.2812000000001
4492,424,5,SEA7,13.32,2023-09-27,2023-10-27,Delivered,481.38480000000004
4493,110,10,OVE11,54.78,2023-06-02,2023-06-30,Delivered,745.008
4494,489,13,OVE3,37.29,2023-04-10,2023-05-02,Delivered,1676.1855
4495,392,6,AIR6,56.78,2022-09-19,2022-09-21,Delivered,480.92660000000006
4496,317,11,ECO12,5.83,2022-08-22,,Pending,198.1034
4497,243,18,PRE10,91.14,2023-04-03,2023-04-12,Delivered,1892.0664000000002
4498,332,20,ECO12,14.83,2022-08-21,,Pending,503.92339999999996
4499,312,17,ECO12,83.96,2022-05-14,2022-05-16,Delivered,2852.9607999999994
4500,354,5,AIR6,87.36,2023-03-19,,Pending,739.9392
4501,406,1,OVE3,40.78,2022-09-22,2022-10-09,Delivered,1833.0610000000001
4502,114,16,PRE10,30.29,2023-03-23,2023-03-25,Delivered,628.8204000000001
4503,295,16,EXP9,43.22,2022-07-26,2022-08-01,Delivered,953.001
4504,377,17,FRE5,0.5,2022-04-08,2022-04-21,Delivered,9.11
4505,573,10,OVE3,45.58,2023-08-11,2023-09-08,Delivered,2048.821
4506,455,9,FRE5,45.63,2023-04-10,2023-04-20,Delivered,831.3786
4507,416,10,OVE11,16.0,2023-12-05,2023-12-29,Delivered,217.6
4508,494,19,ECO12,83.15,2022-02-03,2022-02-13,Delivered,2825.437
4509,399,6,PRE2,19.39,2022-01-12,2022-01-14,Delivered,167.1418
4510,478,11,EXP1,12.38,2022-02-11,2022-02-14,Delivered,341.19280000000003
4511,332,16,EXP1,98.95,2023-02-17,2023-03-18,Delivered,2727.062
4512,228,10,ECO12,15.35,2023-07-23,2023-07-25,Delivered,521.593
4513,15,2,AIR6,95.78,2023-12-19,2023-12-29,Delivered,811.2566
4514,38,20,EXP9,4.69,2023-05-11,2023-05-12,Delivered,103.41450000000002
4515,160,17,ECO4,11.98,2023-10-07,2023-11-02,Delivered,454.6410000000001
4516,335,4,OVE11,66.8,2023-04-21,2023-05-07,Delivered,908.4799999999999
4517,13,20,OVE11,21.4,2022-06-28,2022-07-06,Delivered,291.03999999999996
4518,336,11,PRE10,68.94,2022-03-25,2022-04-07,Delivered,1431.1944
4519,280,7,EXP9,44.91,2023-08-12,2023-08-23,Delivered,990.2655
4520,369,7,STA8,94.02,2022-12-05,2022-12-26,Delivered,3490.9626000000003
4521,506,2,STA8,52.29,2022-08-11,2022-08-17,Delivered,1941.5277
4522,569,5,EXP9,1.36,2022-07-20,2022-08-04,Delivered,29.988000000000003
4523,455,1,EXP9,77.82,2023-02-02,2023-02-05,Delivered,1715.9309999999998
4524,302,5,OVE11,81.01,2022-03-06,2022-04-05,Delivered,1101.736
4525,121,8,FRE5,77.99,2023-12-14,,Pending,1420.9778
4526,120,8,PRE10,18.87,2022-07-15,2022-08-13,Delivered,391.74120000000005
4527,508,3,PRE2,0.73,2022-04-17,2022-05-01,Delivered,6.292599999999999
4528,252,9,SEA7,62.23,2022-02-22,2022-03-06,Delivered,2248.9922
4529,129,16,OVE3,70.61,2023-08-16,2023-08-21,Delivered,3173.9195
4530,34,10,FRE5,9.43,2023-09-03,2023-09-30,Delivered,171.81459999999998
4531,15,18,PRE10,7.46,2023-06-16,2023-07-14,Delivered,154.86960000000002
4532,357,3,ECO12,84.57,2022-02-08,2022-02-12,Delivered,2873.6885999999995
4533,231,13,EXP1,23.36,2023-03-16,2023-04-09,Delivered,643.8016
4534,266,13,OVE11,41.25,2023-12-20,,Pending,561.0
4535,474,10,EXP1,92.96,2023-04-04,2023-04-16,Delivered,2561.9775999999997
4536,59,2,PRE10,55.97,2023-08-05,2023-08-11,Delivered,1161.9372
4537,395,6,STA8,59.68,2023-04-19,2023-05-04,Delivered,2215.9184
4538,592,3,FRE5,9.22,2022-07-07,2022-07-12,Delivered,167.9884
4539,452,18,AIR6,70.41,2022-12-18,2023-01-17,Delivered,596.3727
4540,13,14,STA8,71.84,2022-09-12,2022-09-19,Delivered,2667.4192000000003
4541,549,6,EXP1,27.84,2023-01-19,2023-02-11,Delivered,767.2704
4542,497,20,ECO12,4.09,2023-09-05,,Pending,138.9782
4543,235,1,PRE2,17.9,2022-08-25,2022-09-07,Delivered,154.29799999999997
4544,81,20,SEA7,71.49,2023-05-24,2023-05-31,Delivered,2583.6486
4545,23,12,SEA7,99.72,2023-07-22,2023-07-23,Delivered,3603.8808
4546,29,10,OVE3,9.34,2023-09-01,2023-10-01,Delivered,419.833
4547,305,14,ECO4,24.52,2022-01-12,2022-02-10,Delivered,930.5340000000001
4548,206,17,EXP1,87.61,2022-11-10,2022-11-22,Delivered,2414.5316
4549,4,13,OVE3,41.66,2022-02-26,2022-03-06,Delivered,1872.617
4550,354,4,SEA7,54.52,2023-02-22,2023-03-05,Delivered,1970.3528000000001
4551,158,19,EXP1,67.91,2023-01-26,,Pending,1871.5995999999998
4552,578,5,AIR6,8.34,2022-08-01,2022-08-13,Delivered,70.63980000000001
4553,347,2,SEA7,93.76,2023-06-10,2023-07-08,Delivered,3388.4864000000002
4554,315,17,SEA7,50.97,2023-12-05,2023-12-12,Delivered,1842.0558
4555,51,20,EXP9,23.81,2022-10-22,2022-11-11,Delivered,525.0105
4556,598,17,PRE10,47.02,2022-04-22,2022-04-25,Delivered,976.1352000000002
4557,80,19,EXP1,42.94,2022-08-27,2022-09-24,Delivered,1183.4263999999998
4558,460,9,OVE11,8.86,2022-12-14,,Pending,120.496
4559,459,9,EXP9,40.27,2022-03-01,2022-03-03,Delivered,887.9535000000001
4560,305,15,FRE5,20.44,2022-08-15,2022-09-03,Delivered,372.4168
4561,148,10,EXP9,3.61,2023-11-09,,Pending,79.6005
4562,561,2,OVE11,83.88,2023-03-26,2023-04-16,Delivered,1140.7679999999998
4563,380,17,ECO4,69.65,2023-02-21,2023-03-04,Delivered,2643.2175
4564,530,12,FRE5,3.2,2023-07-06,2023-07-23,Delivered,58.304
4565,190,12,EXP1,32.53,2022-02-20,,Pending,896.5268
4566,320,12,EXP1,95.99,2023-07-27,2023-08-04,Delivered,2645.4844
4567,500,16,ECO12,35.9,2023-08-26,2023-09-01,Delivered,1219.8819999999998
4568,130,17,PRE10,86.45,2022-01-01,2022-01-22,Delivered,1794.7020000000002
4569,180,12,ECO12,84.96,2022-12-10,2022-12-12,Delivered,2886.9407999999994
4570,337,11,EXP9,39.82,2023-05-15,2023-06-10,Delivered,878.0310000000001
4571,215,19,EXP9,67.94,2023-04-02,2023-04-17,Delivered,1498.077
4572,375,18,PRE2,33.76,2022-03-23,2022-04-04,Delivered,291.0112
4573,391,8,OVE11,55.07,2022-05-27,2022-05-29,Delivered,748.952
4574,200,14,EXP9,67.15,2023-03-19,2023-04-16,Delivered,1480.6575000000003
4575,463,5,ECO12,30.44,2023-12-19,2023-12-31,Delivered,1034.3511999999998
4576,79,20,EXP1,35.9,2022-11-09,2022-11-14,Delivered,989.4039999999999
4577,299,19,STA8,50.67,2022-12-26,2023-01-08,Delivered,1881.3771000000002
4578,95,6,AIR6,92.7,2023-12-05,2023-12-21,Delivered,785.1690000000001
4579,313,2,EXP9,93.27,2023-03-08,2023-03-31,Delivered,2056.6035
4580,235,11,SEA7,96.23,2023-01-10,2023-01-25,Delivered,3477.7522000000004
4581,318,2,PRE10,99.66,2022-01-09,2022-01-28,Delivered,2068.9416
4582,233,9,EXP1,54.17,2022-09-16,,Pending,1492.9252
4583,120,2,AIR6,13.95,2022-06-18,2022-07-18,Delivered,118.15650000000001
4584,72,18,EXP9,41.73,2023-07-22,2023-07-31,Delivered,920.1465
4585,119,14,ECO12,78.63,2023-10-06,2023-10-14,Delivered,2671.8473999999997
4586,279,14,SEA7,87.47,2022-12-31,2023-01-23,Delivered,3161.1658
4587,214,12,EXP9,62.47,2023-03-09,2023-03-10,Delivered,1377.4635
4588,112,8,AIR6,8.75,2022-11-18,2022-12-10,Delivered,74.11250000000001
4589,129,4,OVE3,61.19,2023-09-23,2023-10-05,Delivered,2750.4905
4590,209,14,STA8,8.26,2023-10-16,2023-11-13,Delivered,306.6938
4591,308,11,PRE2,31.39,2022-04-12,2022-04-30,Delivered,270.5818
4592,266,5,EXP1,28.42,2023-10-19,,Pending,783.2552000000001
4593,398,2,AIR6,19.93,2023-07-29,2023-08-13,Delivered,168.80710000000002
4594,159,6,FRE5,8.04,2022-06-10,2022-07-01,Delivered,146.48879999999997
4595,230,8,OVE11,54.43,2022-08-11,2022-08-31,Delivered,740.2479999999999
4596,232,2,FRE5,59.25,2022-01-08,2022-01-23,Delivered,1079.5349999999999
4597,208,20,ECO12,95.95,2022-02-20,2022-03-22,Delivered,3260.381
4598,451,8,EXP1,24.24,2023-08-11,2023-08-30,Delivered,668.0543999999999
4599,36,1,PRE2,28.78,2023-07-23,2023-08-09,Delivered,248.0836
4600,30,13,PRE2,2.68,2022-10-19,,Pending,23.101599999999998
4601,542,5,FRE5,65.31,2023-12-24,2024-01-13,Delivered,1189.9482
4602,350,12,PRE2,66.19,2022-03-11,2022-04-10,Delivered,570.5577999999999
4603,280,18,ECO12,64.79,2022-10-03,2022-10-04,Delivered,2201.5642
4604,483,7,PRE2,94.64,2022-01-07,2022-01-17,Delivered,815.7968
4605,455,9,STA8,55.94,2022-08-21,2022-09-17,Delivered,2077.0522
4606,425,5,SEA7,68.39,2022-01-17,2022-01-30,Delivered,2471.6146
4607,206,13,STA8,12.07,2022-08-30,2022-09-22,Delivered,448.1591
4608,589,11,AIR6,47.13,2022-05-21,2022-06-14,Delivered,399.19110000000006
4609,1,2,EXP1,63.51,2022-12-21,2023-01-03,Delivered,1750.3355999999999
4610,47,7,AIR6,41.0,2022-05-08,,Pending,347.27000000000004
4611,230,8,EXP9,22.92,2023-05-27,2023-06-19,Delivered,505.3860000000001
4612,454,3,ECO4,58.03,2023-10-14,2023-11-08,Delivered,2202.2385000000004
4613,568,11,FRE5,33.68,2022-09-03,,Pending,613.6496
4614,101,12,PRE2,61.44,2022-06-12,2022-07-08,Delivered,529.6127999999999
4615,235,15,AIR6,6.35,2023-07-04,2023-07-25,Delivered,53.7845
4616,296,5,EXP9,31.92,2022-06-24,2022-07-17,Delivered,703.836
4617,407,14,STA8,82.92,2023-09-21,2023-10-04,Delivered,3078.8196000000003
4618,122,17,PRE10,74.7,2022-05-03,2022-05-08,Delivered,1550.7720000000002
4619,487,3,STA8,89.26,2023-03-23,2023-03-27,Delivered,3314.2238
4620,237,6,OVE11,92.1,2023-04-28,2023-05-05,Delivered,1252.56
4621,569,11,PRE2,8.92,2023-11-26,,Pending,76.89039999999999
4622,380,12,ECO12,67.94,2022-05-13,2022-06-09,Delivered,2308.6011999999996
4623,249,18,OVE11,45.71,2022-02-27,2022-03-08,Delivered,621.656
4624,490,10,EXP9,54.38,2023-01-21,2023-02-05,Delivered,1199.0790000000002
4625,581,8,OVE3,0.7,2023-03-26,2023-04-01,Delivered,31.465
4626,489,14,FRE5,96.05,2023-12-29,2024-01-26,Delivered,1750.031
4627,561,14,PRE10,73.17,2023-10-27,2023-10-29,Delivered,1519.0092000000002
4628,597,4,FRE5,41.13,2023-05-19,2023-06-09,Delivered,749.3886
4629,296,8,STA8,82.97,2022-06-09,2022-06-12,Delivered,3080.6761
4630,61,16,SEA7,21.44,2022-06-07,2022-06-27,Delivered,774.8416000000001
4631,170,10,EXP1,13.31,2023-06-06,2023-07-02,Delivered,366.8236
4632,399,5,AIR6,81.48,2023-08-24,2023-09-17,Delivered,690.1356000000001
4633,50,9,FRE5,8.85,2023-04-12,2023-04-27,Delivered,161.24699999999999
4634,101,2,PRE10,57.17,2022-08-30,2022-09-08,Delivered,1186.8492
4635,314,7,OVE3,42.97,2022-12-31,2023-01-15,Delivered,1931.5015
4636,125,13,OVE3,87.32,2023-07-09,2023-07-13,Delivered,3925.034
4637,400,8,SEA7,67.13,2022-11-13,2022-12-08,Delivered,2426.0782
4638,571,20,AIR6,1.87,2022-07-10,,Pending,15.838900000000002
4639,560,15,ECO4,69.68,2023-09-24,2023-10-01,Delivered,2644.3560000000007
4640,535,6,ECO4,40.33,2023-01-14,2023-02-10,Delivered,1530.5235
4641,147,20,STA8,44.12,2023-10-14,2023-11-06,Delivered,1638.1756
4642,329,2,PRE2,72.17,2023-09-23,2023-10-14,Delivered,622.1053999999999
4643,319,16,PRE10,68.42,2023-02-20,2023-02-23,Delivered,1420.3992
4644,299,10,PRE2,36.54,2023-02-01,2023-02-26,Delivered,314.97479999999996
4645,88,19,FRE5,73.58,2022-01-15,2022-02-04,Delivered,1340.6275999999998
4646,435,12,OVE11,77.15,2022-07-21,,Pending,1049.24
4647,247,5,AIR6,71.06,2023-11-06,2023-11-12,Delivered,601.8782000000001
4648,460,13,STA8,10.83,2023-06-18,2023-07-18,Delivered,402.1179
4649,496,20,PRE2,70.88,2022-04-25,2022-04-27,Delivered,610.9855999999999
4650,94,9,OVE11,19.84,2023-04-12,2023-05-06,Delivered,269.824
4651,361,16,EXP9,49.06,2022-03-11,2022-04-02,Delivered,1081.7730000000001
4652,364,13,PRE10,99.01,2023-05-31,2023-06-19,Delivered,2055.4476000000004
4653,348,17,ECO12,47.36,2022-12-12,2022-12-29,Delivered,1609.2928
4654,117,18,ECO12,29.33,2022-10-24,2022-11-11,Delivered,996.6333999999998
4655,126,10,ECO4,61.47,2022-01-05,2022-01-24,Delivered,2332.7865
4656,510,20,OVE11,56.2,2023-12-11,2023-12-20,Delivered,764.32
4657,223,9,FRE5,4.98,2022-01-17,2022-02-01,Delivered,90.7356
4658,443,4,OVE3,30.22,2022-08-02,2022-08-08,Delivered,1358.3890000000001
4659,81,10,OVE3,83.3,2022-12-20,2023-01-14,Delivered,3744.335
4660,53,3,SEA7,65.54,2023-05-05,2023-05-17,Delivered,2368.6156
4661,171,20,SEA7,44.02,2023-01-01,2023-01-21,Delivered,1590.8828
4662,547,18,SEA7,51.02,2023-04-18,2023-04-30,Delivered,1843.8628
4663,205,6,ECO12,89.38,2023-03-06,2023-04-01,Delivered,3037.1323999999995
4664,482,20,OVE3,58.28,2023-08-04,2023-08-20,Delivered,2619.686
4665,188,18,OVE11,90.44,2023-11-05,2023-11-29,Delivered,1229.984
4666,183,18,OVE11,44.38,2022-05-06,2022-05-07,Delivered,603.568
4667,479,10,PRE2,29.17,2023-02-10,2023-02-12,Delivered,251.44539999999998
4668,472,15,EXP9,44.31,2022-04-21,,Pending,977.0355000000001
4669,298,17,OVE3,63.03,2022-05-10,2022-05-27,Delivered,2833.1985000000004
4670,306,15,PRE10,19.05,2023-09-13,2023-10-11,Delivered,395.47800000000007
4671,124,20,PRE2,49.16,2022-03-18,2022-04-05,Delivered,423.7591999999999
4672,241,2,ECO12,89.22,2023-04-21,2023-05-18,Delivered,3031.6955999999996
4673,340,9,FRE5,56.61,2023-08-27,2023-09-07,Delivered,1031.4342
4674,369,16,ECO12,8.57,2022-09-20,2022-10-05,Delivered,291.2086
4675,385,6,ECO4,57.21,2023-04-05,2023-04-07,Delivered,2171.1195000000002
4676,285,18,PRE10,33.64,2022-04-27,2022-04-30,Delivered,698.3664000000001
4677,425,16,PRE10,15.64,2022-06-26,2022-07-26,Delivered,324.68640000000005
4678,166,6,EXP9,18.41,2022-02-06,2022-02-08,Delivered,405.94050000000004
4679,55,5,AIR6,86.85,2022-10-12,2022-11-02,Delivered,735.6195
4680,372,10,OVE3,78.79,2023-10-23,,Pending,3541.6105000000007
4681,186,15,EXP1,28.93,2022-07-03,2022-07-29,Delivered,797.3108
4682,58,20,PRE2,10.25,2023-12-18,2023-12-22,Delivered,88.35499999999999
4683,360,3,PRE2,36.86,2022-04-26,2022-05-14,Delivered,317.73319999999995
4684,552,12,ECO4,70.77,2022-10-14,2022-11-11,Delivered,2685.7215
4685,543,9,AIR6,76.77,2022-11-24,,Pending,650.2419
4686,4,15,SEA7,11.79,2023-02-28,2023-03-11,Delivered,426.0906
4687,141,10,PRE2,22.79,2023-11-09,2023-11-29,Delivered,196.44979999999998
4688,347,20,OVE11,61.58,2022-12-03,2022-12-11,Delivered,837.4879999999999
4689,263,14,AIR6,16.05,2022-08-03,2022-08-31,Delivered,135.94350000000003
4690,264,19,STA8,49.41,2022-06-09,2022-07-02,Delivered,1834.5933
4691,528,11,SEA7,67.48,2022-06-01,2022-06-08,Delivered,2438.7272000000003
4692,256,13,STA8,35.79,2022-03-13,,Pending,1328.8827
4693,546,9,FRE5,87.99,2022-10-04,2022-10-31,Delivered,1603.1777999999997
4694,210,12,EXP9,38.6,2023-04-28,2023-05-14,Delivered,851.1300000000001
4695,460,7,STA8,25.61,2022-05-13,2022-05-22,Delivered,950.8993
4696,412,9,PRE2,41.12,2023-06-29,2023-07-13,Delivered,354.45439999999996
4697,278,19,EXP9,79.97,2023-08-11,2023-08-27,Delivered,1763.3385
4698,231,4,EXP1,2.18,2022-12-14,2023-01-07,Delivered,60.0808
4699,567,8,AIR6,8.3,2022-08-01,2022-08-17,Delivered,70.30100000000002
4700,543,1,ECO4,34.0,2022-01-10,2022-01-13,Delivered,1290.3000000000002
4701,409,3,STA8,63.82,2023-09-28,2023-10-08,Delivered,2369.6366000000003
4702,376,12,STA8,78.86,2022-03-06,2022-03-20,Delivered,2928.0718
4703,130,9,OVE3,98.56,2022-12-09,2022-12-24,Delivered,4430.272
4704,39,20,FRE5,87.63,2022-04-01,2022-04-10,Delivered,1596.6185999999998
4705,192,8,FRE5,37.51,2023-08-03,2023-08-04,Delivered,683.4322
4706,6,6,STA8,3.2,2022-02-01,,Pending,118.81600000000002
4707,507,20,PRE10,32.85,2022-07-14,,Pending,681.9660000000001
4708,183,15,ECO12,97.21,2022-08-07,2022-09-04,Delivered,3303.1957999999995
4709,202,19,EXP1,96.91,2023-12-13,2024-01-09,Delivered,2670.8396
4710,457,15,OVE3,56.59,2023-02-20,2023-03-12,Delivered,2543.7205000000004
4711,518,5,PRE2,89.3,2023-05-30,2023-06-06,Delivered,769.7659999999998
4712,392,12,EXP1,80.12,2023-10-13,2023-10-25,Delivered,2208.1072
4713,587,6,ECO4,8.62,2022-04-19,2022-05-05,Delivered,327.129
4714,572,5,OVE11,62.78,2022-03-14,2022-03-30,Delivered,853.808
4715,576,13,SEA7,98.25,2022-08-05,2022-08-21,Delivered,3550.755
4716,589,11,PRE2,44.24,2022-01-12,2022-01-17,Delivered,381.3488
4717,534,11,PRE2,17.26,2023-01-19,,Pending,148.7812
4718,479,8,PRE10,98.8,2023-04-25,2023-04-30,Delivered,2051.088
4719,497,11,AIR6,26.95,2023-03-06,2023-03-28,Delivered,228.2665
4720,436,19,ECO4,90.48,2023-11-26,2023-12-12,Delivered,3433.7160000000003
4721,372,18,OVE11,28.84,2023-11-08,,Pending,392.224
4722,538,11,SEA7,36.73,2022-10-30,2022-11-02,Delivered,1327.4222
4723,272,13,OVE3,89.99,2022-09-17,2022-10-15,Delivered,4045.0505
4724,282,16,EXP1,58.31,2022-02-24,2022-03-02,Delivered,1607.0236
4725,270,4,FRE5,55.85,2022-04-24,,Pending,1017.587
4726,556,3,PRE10,59.56,2022-08-04,2022-08-24,Delivered,1236.4656000000002
4727,96,5,PRE10,9.64,2023-04-26,2023-05-25,Delivered,200.12640000000002
4728,533,3,OVE3,65.71,2023-01-11,2023-01-25,Delivered,2953.6645
4729,143,13,PRE2,83.57,2022-04-23,2022-04-24,Delivered,720.3733999999998
4730,22,1,FRE5,1.77,2023-09-22,2023-10-03,Delivered,32.2494
4731,364,20,EXP1,51.74,2022-07-15,2022-07-16,Delivered,1425.9544
4732,582,1,AIR6,34.35,2022-09-02,2022-09-26,Delivered,290.94450000000006
4733,290,13,SEA7,68.68,2022-09-25,2022-10-08,Delivered,2482.0952
4734,276,16,EXP1,6.77,2022-05-11,2022-05-31,Delivered,186.58119999999997
4735,36,4,OVE3,68.43,2023-05-06,2023-05-15,Delivered,3075.9285000000004
4736,393,18,OVE11,99.5,2022-12-05,,Pending,1353.2
4737,493,2,OVE3,4.55,2023-01-04,2023-01-20,Delivered,204.5225
4738,240,7,ECO12,13.75,2023-10-31,,Pending,467.22499999999997
4739,592,7,FRE5,2.77,2022-06-28,2022-07-27,Delivered,50.4694
